taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
3120950	Artemisia ludoviciana Nutt.	3120950	Artemisia ludoviciana Nutt.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Artemisia	3120641	Artemisia ludoviciana	3120950	NE
3214544	Physarum psittacinum Ditmar, 1817	3214544	Physarum psittacinum Ditmar, 1817	1	SPECIES	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Physarales	1294	Physaraceae	8429	Physarum	9658823	Physarum psittacinum	3214544	NE
3327337	Clitocybe nuda (Bull.) H.E.Bigelow & A.H.Sm.	5242048	Lepista nuda (Bull.) Cooke	1	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Tricholomataceae	8787	Lepista	2532282	Lepista nuda	5242048	NE
3368228	Hydnum combinans Peck	3368228	Hydnum combinans Peck	3	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Cantharellales	1300	Cantharellaceae	8457	Hydnum	2513763	Hydnum combinans	3368228	NE
3407732	Parmotrema perforatum (Jacq.) A.Massal.	3407732	Parmotrema perforatum (Jacq.) A.Massal.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Parmeliaceae	8305	Parmotrema	2565599	Parmotrema perforatum	3407732	LC
4221994	Erechtites hieraciifolia (L.) Raf. ex DC.	4221994	Erechtites hieraciifolia (L.) Raf. ex DC.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Erechtites	3132453	Erechtites hieraciifolia	4221994	NE
4523560	Epirrita autumnata (Borkhausen, 1794)	4523560	Epirrita autumnata (Borkhausen, 1794)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Epirrita	4302289	Epirrita autumnata	4523560	NE
4911724	Mycena pelianthina (Fr.) Quél.	4911724	Mycena pelianthina (Fr.) Quél.	2	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Mycenaceae	4180	Mycena	5955261	Mycena pelianthina	4911724	NE
5052510	Rhyacophila banksi Ross, 1944	5052510	Rhyacophila banksi Ross, 1944	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Rhyacophilidae	4402	Rhyacophila	1430783	Rhyacophila banksi	5052510	NE
5103183	Ancylis nubeculana Clemens, 1860	5103183	Ancylis nubeculana Clemens, 1860	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Ancylis	7236046	Ancylis nubeculana	5103183	NE
5248803	Lactarius volemus (Fr.) Fr.	5248803	Lactarius volemus (Fr.) Fr.	8	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Russulales	1144	Russulaceae	7609	Lactarius	2532156	Lactarius volemus	5248803	NE
5281704	Grimmia olneyi Sullivant, 1856	5281704	Grimmia olneyi Sullivant, 1856	3	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Grimmiales	1337	Grimmiaceae	8747	Grimmia	2673623	Grimmia olneyi	5281704	NE
5289972	Digitaria sanguinalis (L.) Scop.	5289972	Digitaria sanguinalis (L.) Scop.	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Digitaria	2704525	Digitaria sanguinalis	5289972	NE
5331225	Viola rostrata Pursh	5331225	Viola rostrata Pursh	74	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola rostrata	5331225	NE
5331239	Viola septentrionalis Greene	5331238	Viola sororia Willd.	32	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola sororia	5331238	NE
5331355	Viola palustris L.	5331355	Viola palustris L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola palustris	5331355	LC
5341190	Myosotis stricta Link ex Roem. & Schult.	5341190	Myosotis stricta Link ex Roem. & Schult.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Myosotis	2925668	Myosotis stricta	5341190	NE
5384832	Silene cserei Baumg.	5384832	Silene cserei Baumg.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene cserei	5384832	NE
5463430	Lactarius plinthogalus (J.Otto) Burl.	5463430	Lactarius plinthogalus (J.Otto) Burl.	8	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Russulales	1144	Russulaceae	7609	Lactarius	2532156	Lactarius plinthogalus	5463430	NE
5696453	Iva xanthifolia Nutt.	3141890	Cyclachaena xanthiifolia (Nutt.) Fresen.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Cyclachaena	6445679	Cyclachaena xanthiifolia	3141890	LC
5706760	Myodes gapperi (Vigors, 1830)	5706760	Myodes gapperi (Vigors, 1830)	212	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Myodes	2438724	Myodes gapperi	5706760	LC
6425057	Osmunda cinnamomea f. frondosa (Torr. & A.Gray) Britton	7629105	Osmundastrum cinnamomeum subsp. cinnamomeum	1	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Osmundales	7229403	Osmundaceae	2370	Osmundastrum	7319889	Osmundastrum cinnamomeum	7319895	
7240512	Leccinum subglabripes (Peck) Singer	8140114	Hemileccinum subglabripes (Peck) Halling	8	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Boletales	1063	Boletaceae	8789	Hemileccinum	7240445	Hemileccinum subglabripes	8140114	NE
7328987	Ledum latifolium Jacq.	2882984	Rhododendron groenlandicum (Oeder) Kron & Judd	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026	Rhododendron groenlandicum	2882984	NE
7633104	Bolitotherus cornutus (Fabricius, 1801)	6097732	Gnatocerus cornutus (Fabricius, 1798)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Tenebrionidae	7857	Gnatocerus	4577492	Gnatocerus cornutus	6097732	NE
7661682	Fontinalis novae-angliae (Renauld & Cardot) Kindberg, 1897	7661682	Fontinalis novae-angliae (Renauld & Cardot) Kindberg, 1897	6	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Isobryales	619	Fontinalaceae	8756	Fontinalis	2673403	Fontinalis novae-angliae	7661682	NE
7905339	Stictis urceolata (Ach.) Gilenstam	7905339	Stictis urceolata (Ach.) Gilenstam	3	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Ostropales	1279	Stictidaceae	8390	Stictis	7249880	Stictis urceolata	7905339	NE
7946948	Philanthus bilunatus Cresson, 1865	7946948	Philanthus bilunatus Cresson, 1865	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Crabronidae	7906	Philanthus	1338932	Philanthus bilunatus	7946948	NE
8176939	Salix ×conifera Wangenh.	8176939	Salix ×conifera Wangenh.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Salix	3039576	Salix conifera	8176939	NE
8279985	Leptodon trichomitrius (Hedw.) Sull.	2678383	Forsstroemia trichomitria Lindberg, 1863	1	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Leucodontales	1340	Leucodontaceae	4664	Forsstroemia	2678374	Forsstroemia trichomitria	2678383	NE
8588045	Bacidia inundata (Fr.) Körb.	8588045	Bacidia inundata (Fr.) Körb.	2	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Ramalinaceae	4812	Bacidia	2592635	Bacidia inundata	8588045	NE
8665944	Dicellograptus Lapworth, 1873	8665944	Dicellograptus Lapworth, 1873	1	GENUS	ACCEPTED	Animalia	1	Hemichordata	75	Pterobranchia	278			Dicranograptidae	4356990	Dicellograptus	8665944			
9182154	Vicia villosa Roth	9182154	Vicia villosa Roth	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia villosa	9182154	NE
1704714	Orphulella speciosa (Scudder, 1862)	1704714	Orphulella speciosa (Scudder, 1862)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Acrididae	9394	Orphulella	1704671	Orphulella speciosa	1704714	NE
1739400	Coelostathma discopunctana Clemens, 1860	1739400	Coelostathma discopunctana Clemens, 1860	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Coelostathma	1739398	Coelostathma discopunctana	1739400	NE
1743838	Pandemis lamprosana Robinson, 1869	1743838	Pandemis lamprosana Robinson, 1869	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Pandemis	1743811	Pandemis lamprosana	1743838	NE
1880083	Crambus agitatellus Clemens, 1860	1880083	Crambus agitatellus Clemens, 1860	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Crambus	1879915	Crambus agitatellus	1880083	NE
1947335	Carterocephalus palaemon (Pallas, 1771)	1947335	Carterocephalus palaemon (Pallas, 1771)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Carterocephalus	1947272	Carterocephalus palaemon	1947335	NE
1963848	Prochoerodes lineola Goeze, 1781	1963848	Prochoerodes lineola Goeze, 1781	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Prochoerodes	1963835	Prochoerodes lineola	1963848	NE
2114590	Diaptomus minutus Lilljeborg, 1889	2114532	Leptodiaptomus minutus (Lilljeborg, 1889)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Hexanauplia	9421786	Calanoida	679	Diaptomidae	9038	Leptodiaptomus	2114517	Leptodiaptomus minutus	2114532	NE
2286678	Pisidium C.Pfeiffer, 1821	2286678	Pisidium C.Pfeiffer, 1821	17	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Sphaeriida	10495862	Sphaeriidae	3247675	Pisidium	2286678			NE
2295712	Triodopsis albolabris (Say, 1816)	2295712	Triodopsis albolabris (Say, 1816)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Polygyridae	2624	Triodopsis	2295683	Triodopsis albolabris	2295712	NE
2437438	Tamias striatus (Linnaeus, 1758)	2437438	Tamias striatus (Linnaeus, 1758)	56	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Tamias	2437422	Tamias striatus	2437438	LC
2524513	Leccinum aurantiacum (Bull.) Gray	2524513	Leccinum aurantiacum (Bull.) Gray	7	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Boletales	1063	Boletaceae	8789	Leccinum	2520104	Leccinum aurantiacum	2524513	NE
2528254	Pholiota confragosa (Fr.) P.Karst.	5240918	Tubaria confragosa (Fr.) Harmaja	3	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Tubariaceae	7821354	Tubaria	2528214	Tubaria confragosa	5240918	NE
2533968	Kuehneromyces vernalis (Sacc.) Singer & A.H.Sm.	2533969	Pholiota vernalis (Sacc.) A.H.Sm. & Hesler	2	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Strophariaceae	4186	Pholiota	2528397	Pholiota vernalis	2533969	NE
2544722	Chaetoporus euporus (P.Karst.) P.Karst.	9099973	Junghuhnia nitida (Pers.) Ryvarden	1	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Polyporales	1145	Meruliaceae	3287	Junghuhnia	2540875	Junghuhnia nitida	9099973	NE
2550374	Lentinus cochleatus (Pers.) Fr.	2550371	Lentinellus cochleatus (Pers.) P.Karst.	6	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Russulales	1144	Auriscalpiaceae	3283	Lentinellus	2532154	Lentinellus cochleatus	2550371	NE
2598866	Pyrenula nitida (Weigel) Ach.	2598866	Pyrenula nitida (Weigel) Ach.	6	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Eurotiomycetes	178	Pyrenulales	1044	Pyrenulaceae	8352	Pyrenula	3269671	Pyrenula nitida	2598866	NE
2607131	Lecidella stigmatea (Ach.) Hertel & Leuckert	2607131	Lecidella stigmatea (Ach.) Hertel & Leuckert	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Lecanoraceae	4828	Lecidella	8209154	Lecidella stigmatea	2607131	NE
2609801	Chrismofulvea dialyta (Nyl.) Marbach	2609799	Buellia dialyta (Nyl.) Tuck.	1	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Caliciales	10861608	Caliciaceae	4115	Buellia	2587707	Buellia dialyta	2609799	NE
2688345	Lycopodiella inundata (L.) Holub	2688345	Lycopodiella inundata (L.) Holub	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Lycopodiales	421	Lycopodiaceae	6725	Lycopodiella	2688338	Lycopodiella inundata	2688345	LC
2700961	Luzula parviflora (Ehrh.) Desv.	2700961	Luzula parviflora (Ehrh.) Desv.	49	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Luzula	2700604	Luzula parviflora	2700961	NE
2724466	Carex laxiflora Lam.	2724466	Carex laxiflora Lam.	80	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex laxiflora	2724466	NE
2805315	Spiranthes Rich.	2805315	Spiranthes Rich.	11	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Spiranthes	2805315			NE
2888339	Monotropa L.	2888339	Monotropa L.	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Monotropa	2888339			
2889321	Tovara virginiana (L.) Raf.	2889320	Persicaria virginiana (L.) Gaertn.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Persicaria	6390748	Persicaria virginiana	2889320	NE
3014805	Crataegus punctata Jacq.	3014805	Crataegus punctata Jacq.	89	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Crataegus	3013395	Crataegus punctata	3014805	LC
3032599	Tiarella L.	3032599	Tiarella L.	4	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Tiarella	3032599			
3120641	Artemisia L.	3120641	Artemisia L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Artemisia	3120641			NE
3152861	Liriodendron tulipifera L.	3152861	Liriodendron tulipifera L.	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Magnoliaceae	4690	Liriodendron	3152860	Liriodendron tulipifera	3152861	LC
3390798	Cladonia terrae-novae Ahti	3390798	Cladonia terrae-novae Ahti	6	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Cladoniaceae	8328	Cladonia	2607519	Cladonia terrae-novae	3390798	NE
3408960	Bryoria glabra (Motyka) Brodo & D.Hawksw.	3408960	Bryoria glabra (Motyka) Brodo & D.Hawksw.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Parmeliaceae	8305	Bryoria	2606529	Bryoria glabra	3408960	NE
3634643	Thaspium trifoliatum var. aureum (Nutt.) Britton	3634643	Thaspium trifoliatum var. aureum (Nutt.) Britton	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Thaspium	3034872	Thaspium trifoliatum	3034874	
3663375	Cornus circinata L'Hér.	3082245	Cornus rugosa Lam.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cornales	949	Cornaceae	6713	Cornus	3082226	Cornus rugosa	3082245	NE
4625100	Cameroceras Conrad, 1842	4625100	Cameroceras Conrad, 1842	2	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136			Endoceratidae	3245687	Cameroceras	4625100			
5189722	Helisoma anceps (Menke, 1830)	5189722	Helisoma anceps (Menke, 1830)	20	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Planorbidae	2851	Helisoma	5189721	Helisoma anceps	5189722	LC
5248758	Lactarius insulsus (Fr.) Fr.	5248643	Lactarius zonarius (Bull.) Fr.	2	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Russulales	1144	Russulaceae	7609	Lactarius	2532156	Lactarius zonarius	5248643	NE
5260392	Placynthiella uliginosa (Schrad.) Coppins & P.James	5260392	Placynthiella uliginosa (Schrad.) Coppins & P.James	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Baeomycetales	1042	Trapeliaceae	8344	Placynthiella	10530673	Placynthiella uliginosa	5260392	NE
5301146	Potamogeton oakesianus J.W.Robbins	5301146	Potamogeton oakesianus J.W.Robbins	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Potamogetonaceae	6721	Potamogeton	2756560	Potamogeton oakesianus	5301146	LC
5388994	Solidago macrophylla Banks ex Pursh	5388994	Solidago macrophylla Banks ex Pursh	86	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago macrophylla	5388994	NE
5425812	Tubifera papillata G.W.Martin, K.S.Thind & Sohi, 1957	5425812	Tubifera papillata G.W.Martin, K.S.Thind & Sohi, 1957	1	SPECIES	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Cribrariales	11155564	Tubiferaceae	3213352	Tubifera	3213358	Tubifera papillata	5425812	NE
5478119	Collema cyrtaspis Tuck.	5477865	Collema conglomeratum var. crassiusculum (Malme) Degel.	1	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Peltigerales	1055	Collemataceae	8377	Enchylium	3269548	Enchylium conglomeratum	8464776	NE
5706656	Sciurus carolinensis pennsylvanicus Ord, 1815	5706656	Sciurus carolinensis pennsylvanicus Ord, 1815	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Sciurus	2437489	Sciurus carolinensis	5219681	
6016092	Boletus longicurvipes Snell & A.H.Sm.	6016092	Boletus longicurvipes Snell & A.H.Sm.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Boletales	1063	Boletaceae	8789	Boletus	8287374	Boletus longicurvipes	6016092	NE
6064615	Petasites palmatus (Aiton) A.Gray	6300538	Petasites frigidus var. palmatus (Aiton) Cronquist	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Petasites	10717129	Petasites frigidus	3088323	NE
7065522	Solidago arguta subsp. arguta	7065522	Solidago arguta subsp. arguta	7	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago arguta	5388878	
7292407	Lepidium virginicum var. virginicum	7129308	Lepidium virginicum subsp. virginicum	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium virginicum	5376648	
7310925	Asplenium acrostichoides Sw.	2650986	Deparia acrostichoides (Sw.) M.Kato	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Athyriaceae	4922264	Deparia	2650977	Deparia acrostichoides	2650986	NE
7411883	Cladonia squamosa	7411883	Cladonia squamosa	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Cladoniaceae	8328	Cladonia	2607519	Cladonia squamosa	7411883	NE
7828039	Polyporus brumalis Pers.	7828039	Polyporus brumalis Pers.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Polyporales	1145	Polyporaceae	3286	Polyporus	2518643	Polyporus brumalis	7828039	NE
7994642	Stellaria longifolia var. longifolia	5384658	Stellaria longifolia (Regel) Muhl. ex Willd.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Stellaria	3085667	Stellaria longifolia	5384658	
8143174	Pylaisiella Kindb. ex Grout	8143174	Pylaisiella Kindb. ex Grout	6	GENUS	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Hypnaceae	8751	Pylaisiella	8143174			
8236720	Centaurea maculosa Lam.	4933999	Centaurea stoebe subsp. stoebe	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Centaurea	3127469	Centaurea stoebe	3127727	NE
9206474	Triantha glutinosa (Michx.) Baker	9206474	Triantha glutinosa (Michx.) Baker	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Tofieldiaceae	3724	Triantha	2864284	Triantha glutinosa	9206474	NE
9541734	Virbia laeta (Guérin-Méneville, 1844)	1806999	Holomelina laeta Guérin-Meneville, 1832	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Arctiidae	4548	Holomelina	1806981	Holomelina laeta	1806999	NE
1424882	Nasiaeschna pentacantha Rambur, 1842	1424882	Nasiaeschna pentacantha Rambur, 1842	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Aeshnidae	4209	Nasiaeschna	1424881	Nasiaeschna pentacantha	1424882	LC
1499983	Tabanus limbatineuris Macquart, 1847	1499983	Tabanus limbatineuris Macquart, 1847	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tabanidae	6919	Tabanus	1444264	Tabanus limbatineuris	1499983	NE
1882195	Loxostege cereralis Zeller, 1872	1882195	Loxostege cereralis Zeller, 1872	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Loxostege	1882028	Loxostege cereralis	1882195	NE
1956904	Heliomata cycladata Grote, 1866	1956904	Heliomata cycladata Grote, 1866	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Heliomata	1956900	Heliomata cycladata	1956904	NE
2039627	Macrosteles borealis (Dorst, 1931)	2039627	Macrosteles borealis (Dorst, 1931)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Macrosteles	2039592	Macrosteles borealis	2039627	NE
2438667	Microtus chrotorrhinus (Miller, 1894)	2438667	Microtus chrotorrhinus (Miller, 1894)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Microtus	2438591	Microtus chrotorrhinus	2438667	LC
2489932	Dendroica petechia (Linnaeus, 1766)	7341834	Setophaga petechia (Linnaeus, 1766)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga petechia	7341834	LC
2490494	Pheucticus ludovicianus (Linnaeus, 1766)	2490494	Pheucticus ludovicianus (Linnaeus, 1766)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Pheucticus	2490486	Pheucticus ludovicianus	2490494	LC
2514687	Puccinia helianthi Schwein.	2514687	Puccinia helianthi Schwein.	8	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Pucciniomycetes	270	Pucciniales	1126	Pucciniaceae	3251	Puccinia	9533895	Puccinia helianthi	2514687	NE
2537017	Spathularia Pers.	2537017	Spathularia Pers.	2	GENUS	ACCEPTED	Fungi	5	Ascomycota	95	Leotiomycetes	179	Rhytismatales	1278	Rhytismataceae	8281	Spathularia	2537017			
2541503	Peniophora viticola (Schwein.) Höhn. & Litsch.	8160001	Ginnsia viticola (Schwein.) Sheng H.Wu & Hallenb.	3	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Hymenochaetales	1304			Ginnsia	7851188	Ginnsia viticola	8160001	NE
2553099	Stereum ochraceoflavum (Schwein.) Sacc.	2553099	Stereum ochraceoflavum (Schwein.) Sacc.	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Russulales	1144	Stereaceae	3279	Stereum	2513764	Stereum ochraceoflavum	2553099	NE
2605384	Myelochroa aurulenta (Tuck.) Elix & Hale	2605384	Myelochroa aurulenta (Tuck.) Elix & Hale	7	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Parmeliaceae	8305	Myelochroa	2605358	Myelochroa aurulenta	2605384	NE
2685383	Abies balsamea (L.) Mill.	2685383	Abies balsamea (L.) Mill.	45	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies balsamea	2685383	LC
2874037	Lechea Kalm ex L.	2874037	Lechea Kalm ex L.	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Cistaceae	6635	Lechea	2874037			
3015524	Crataegus jesupii Sarg.	3015524	Crataegus jesupii Sarg.	25	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Crataegus	3013395	Crataegus jesupii	3015524	NE
